1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,Department,Latitude,Longitude,Monument,Priority,Region,id,name
,,,,,,,,,,,25.0,,69.0,34.0,,,,,,Seine-et-Marne,48.476,2.5546,Saints-Gervais-et-Protais,3,Gâtinais,Synopsis.php?id=PERTHES,Perthes-en-Gatinais 
,,,,,,,,,,,,,,,,,,,,Marne,49.216,3.8196,Saint-Remi,4,Reimois,Synopsis.php?id=POILLY,Poilly 
,,,,,27.0,14.0,,,,11.0,,,43.0,42.0,50.0,25.0,,,,Oise,49.104,2.6853,Saint-Denis,2,Senlisis,Synopsis.php?id=VER-L,Ver-sur-Launette 
22.0,,,,,,20.0,,,,,,24.0,,,28.0,,,,,Val-d'Oise,49.035,1.8659,Saint-Sulpice,3,Meulanois,Synopsis.php?id=SERAINCO,Seraincourt 
,,,,,,,,35.0,,,40.0,,,,,,,,,Marne,48.941,4.1170,Saint-Médard,3,Châlonais,Synopsis.php?id=S-MARD-R,Saint-Mard-les-Rouffy 
,,,,,,,,,,,,76.0,,,,,72.0,,,Seine-et-Marne,49.036,2.6912,Saint-Médard,2,Senlisis,Synopsis.php?id=S-MARD-S,Saint-Mard 
,,,,,,,,,,,,62.0,,73.0,,,,,,Seine-St-Denis,48.863,2.4447,Saints-Pierre-et-Paul,2,Parisis,Synopsis.php?id=MONTR-B,Montreuil-sous-Bois 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.062,2.1487,Chapel,4,Vexin,Synopsis.php?id=VAUX,Vaux 
,,,,,,,,,,,,,145.0,45.0,,,,,,Aisne,49.387,3.5831,Saint-Médard,2,Soissonais,Synopsis.php?id=S-MARD-A,Saint-Mard 
,,,,,,,,,,,,,,,,,,,,Loiret,48.261,2.2746,Sainte-Madeleine-et-Saint-Sébastien,4,Gâtinais,Synopsis.php?id=CESARVIL,Cesarville 
,,,,,,,,,,,40.0,200.0,,85.0,95.0,145.0,120.0,60.0,,Aisne,49.847,3.2901,Saint-Quentin,1,Outliers,Synopsis.php?id=S-QNTN,Saint-Quentin 
,,,,,,,,,,,,,,,,,,,,Oise,49.436,2.8791,Saint-Étienne,4,Noyonnais,Synopsis.php?id=CHOISY-E,Choisy-au-Bac 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.067,1.2900,Saint-Pierre-a-Vouvray,4,Perche,Synopsis.php?id=S-DEN-PT,Saint-Denis-les-Ponts 
,,,,,,,,,,,,,,,33.0,,,,,Seine-et-Marne,48.779,3.3062,Saint-Martin,2,Brie,Synopsis.php?id=FERT-G-M,"Ferte-Gaucher, La "
,,,,,,,,,,,,,,,,,,,,Oise,49.436,2.8798,La Trinité,4,Noyonnais,Synopsis.php?id=CHOISY-T,Choisy-au-Bac 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.781,3.3078,Grange,4,Brie,Synopsis.php?id=FERT-G-G,"Ferte-Gaucher, La "
,,,,,,,,,,,,,,,,,,,,Essonne,48.359,2.3884,Saint-Léger,4,Gâtinais,Synopsis.php?id=BRUNO-B,Bruno-Bonnevaux 
,,,,,,,,,,,,32.0,53.0,10.0,,,,,,Marne,48.850,3.5000,Saint-Laurent,3,Marne,Synopsis.php?id=RIEUX-M,Rieux-Mecringes 
,,,,,,,,,,,,,,,,,,,,Yonne,47.877,3.5262,Saints-Pierre-et-Paul,4,Outliers,Synopsis.php?id=APPOIGNY,Appoigny 
,,,,,,,,,40.0,32.0,,,,,,,,,,Aisne,49.355,3.2448,Saints-Gervais-et-Protais,2,Soissonais,Synopsis.php?id=SACONIN,Saconin-et-Breuil 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.107,1.3684,Saint-Mamès,4,Perche,Synopsis.php?id=DONNEMAI,Donnemain-Saint-Mames 
,,,,,,42.0,,,,,,,,,,,,,,Val-d'Oise,49.098,2.4665,Saint-Étienne,2,Senlisis,Synopsis.php?id=BELLEFON,Bellefontaine 
,,,,,,,,,,36.0,,90.0,,,160.0,65.0,,,,Seine-et-Marne,48.478,3.1324,La Nativité,1,Provinois,Synopsis.php?id=DONNEMAR,Donnemarie-en-Montois 
,,,,,,,,,,,,,,,,,,,,Aisne,49.463,3.5418,Saint-Martin,4,Laonnois,Synopsis.php?id=PARGNY-F,Pargny-Filain 
,,,,,,,,,,,,,,,52.0,,,,,Val-d'Oise,49.100,1.9674,La Nativité,3,Vexin,Synopsis.php?id=US,Us 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.297,1.6570,Saint-Martin,4,Perche,Synopsis.php?id=BEAUVILL,Beauvilliers 
,,,,,,,,,,,29.0,,38.0,,,,,,,Aisne,49.246,3.5353,Saints-Rufin-et-Valère,3,Soissonais,Synopsis.php?id=LOUPEIGN,Loupeigne 
,,,,,,,,,,,,,,,,,,,,Marne,48.743,3.6105,Saint-Maurice,4,Marne,Synopsis.php?id=NOUE,"Noue, La "
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.316,2.4151,Saint-Martin,4,Gâtinais,Synopsis.php?id=NANTEAU,Nanteau-sur-Essonne 
,,,,,,,,,,,,,,,,,,,,Marne,48.728,4.7418,Saint-Remi,4,Outliers,Synopsis.php?id=DOMPREMY,Dompremy 
,,,,,,,,,,,,32.0,30.0,,,,,,,Aisne,49.488,3.7444,Saint-Pierre-ès-Liens,2,Laonnois,Synopsis.php?id=PLOYART,Ployart 
,,,,,,,,,,,,,,,,,,,,Aisne,49.570,3.3768,Notre-Dame,4,Laonnois,Synopsis.php?id=SEPTVAUX,Septvaux 
,,,,,,,,,,,,,,,,,,,,Essonne,48.309,2.3224,Saint-Martin,4,Gâtinais,Synopsis.php?id=NANGEVIL,Nangeville 
,,,,,,,,,100.0,,,41.0,,,,,,,,Aisne,49.199,3.4518,Notre-Dame,2,Soissonais,Synopsis.php?id=VAL-CRTN,Val-Chretien 
,,,,,,,,,,,,,,,,,,,,Hauts-de-Seine,48.838,2.1589,Saint-Denis,4,Parisis,Synopsis.php?id=VAUCRESS,Vaucresson 
,,,,,,,,,,,,,,,,,,,,Aisne,49.473,3.5908,Saint-Médard,4,Laonnois,Synopsis.php?id=CHEVREGN,Chevregny 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.354,2.5188,Saint-Loup-de-Sens,2,Gâtinais,Synopsis.php?id=VAUDOUE,"Vaudoue, Le "
,,,,,,,,,,,,,,,,,,,,Essonne,48.561,2.3039,Notre-Dame-de-l'Assomption,4,Parisis,Synopsis.php?id=MAROLL-H,Marolles-en-Hurepoix 
,,,,,,,,,,41.0,,12.0,,,,,,,,Aisne,49.048,3.4807,Saint-Georges,3,Marne,Synopsis.php?id=FOSSOY,Fossoy 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.557,2.5518,Saint-Sulpice,4,Parisis,Synopsis.php?id=SEINE-P,Seine-Port 
,,,,,,,,50.0,,85.0,20.0,35.0,,,,,,,,Aisne,49.260,3.0422,Saint-Denis,2,Soissonais,Synopsis.php?id=LARGNY-A,Largny-sur-Automne 
,,,,,,,,,,,,,,,,,,,,Oise,49.110,3.0267,Saint-Faron,4,Soissonais,Synopsis.php?id=ROUVRES,Rouvres-en-Multien 
,,,,,,,72.0,10.0,65.0,,,,74.0,,,,,14.0,,Oise,49.202,2.5894,Saint-Vincent,2,Senlisis,Synopsis.php?id=SENLIS-V,Senlis 
,,,,20.0,,16.0,,,,,,,,,,,,30.0,,Oise,49.206,2.5878,Saint-Pierre,3,Senlisis,Synopsis.php?id=SENLIS-P,Senlis 
,,,,,,22.0,,26.0,,45.0,,,,,,,,,,Val-d'Oise,49.096,1.8575,Saint-Martin,2,Meulanois,Synopsis.php?id=GADANCOU,Gadancourt 
,,,,,,,,,,,,,,,,,,,,Oise,49.207,2.5843,Saint-Denis,4,Senlisis,Synopsis.php?id=SENLIS-D,Senlis 
,,,,,,,,,,100.0,50.0,,80.0,100.0,70.0,,,,,Oise,49.205,2.5859,Saint-Frambourg,1,Senlisis,Synopsis.php?id=SENLIS-F,Senlis 
,,,,,,,,25.0,,,,,,,,,,,,Oise,49.206,2.5862,Saint-Guérin,4,Senlisis,Synopsis.php?id=SENLIS-G,Senlis 
,30.0,15.0,20.0,,,48.0,24.0,12.0,,,,,,,,,,,,Oise,49.301,2.7346,Saint-Vaast,1,Senlisis,Synopsis.php?id=S-VAST-L,Saint-Vaast-de-Longmont 
,,18.0,24.0,,,,16.0,,,,,,,22.0,56.0,,20.0,,,Oise,49.266,2.3884,Saint-Lambert,1,Therain,Synopsis.php?id=S-VAST-M,Saint-Vaast-les-Mello 
,,,,,,,,,,,,,,,,,,,,Aisne,49.489,3.8115,Saint-Quentin,4,Laonnois,Synopsis.php?id=AIZELLES,Aizelles 
,,,,,,,36.0,,,,,,,,,,,,,Oise,49.208,2.5824,Saint-Maurice,4,Senlisis,Synopsis.php?id=SENLIS-M,Senlis 
,,,,,,,,,,,,,,,,,,,,Oise,49.212,2.6013,Notre-Dame de la Bon Secours Chapel,4,Senlisis,Synopsis.php?id=SENLIS-N,Senlis 
,25.0,,,30.0,,,28.0,,,,,28.0,12.0,,,,,,,Marne,48.981,4.4991,Saint-Memmie,2,Châlonais,Synopsis.php?id=CRTSOL-M,Courtisols 
,,,,,,,,34.0,144.0,,,,,,,,,,,Marne,48.988,4.5576,Saint-Julien,2,Châlonais,Synopsis.php?id=CRTSOL-J,Courtisols 
,,67.0,,110.0,,,,,,,,,,,,,,,,Marne,48.947,4.1458,Saint-Louvent,3,Châlonais,Synopsis.php?id=POCANCY,Pocancy 
,,,,,,,,,,,,,,,,,,,,Oise,49.259,2.6793,Chapel,4,Senlisis,Synopsis.php?id=BRASS-CH,Brasseuse 
,,,,,,,34.0,,,,,,,,,,,,,Aisne,49.353,3.3966,Saint-Martin,3,Soissonais,Synopsis.php?id=MERVAL,Merval 
,,,,,,,,,,,,,,,,,,,,Oise,49.354,2.1586,Saint-Martin,4,Beauvaisis,Synopsis.php?id=ABBECOUR,Abbecourt 
,,,,,,,,,,,,,,,,,,,,Loiret,48.071,2.1357,Saint-Pierre,4,Gâtinais,Synopsis.php?id=CHILLEUR,Chilleurs-aux-Bois 
,,,,,,,,11.0,,,39.0,,12.0,,,,,,,Aisne,49.075,3.6105,Saint-Médard,2,Marne,Synopsis.php?id=TRELOU-M,Trelou-sur-Marne 
,,,,,,,,,,,,,,,,,,,,Essonne,48.479,2.0427,Saint-Nicolas,4,Perche,Synopsis.php?id=FORET-R,"Foret-le-Roi, La "
,,,,,,,,,,,,,,,,,,,,Yvelines,49.025,1.8493,Saint-Séverin,4,Meulanois,Synopsis.php?id=OINVILLE,Oinville-sur-Moncient 
,,,,,,,,31.0,40.0,32.0,,37.0,24.0,,73.0,22.0,,,,Paris,48.852,2.3471,Saint-Julien-le-Pauvre,2,Parisis,Synopsis.php?id=PARIS-JP,Paris 
,,,,,,,,,,,,,,,30.0,,,,,Marne,49.108,4.1807,Saint-Martin,2,Châlonais,Synopsis.php?id=TREPAIL,Trepail 
,,,,,,,,,,,,,,,,,,,,Eure,49.247,1.4227,Notre-Dame,4,Outliers,Synopsis.php?id=ANDELYS,"Andelys, Les "
,,,,,,,,,,,,,,,,,,,,Aisne,49.308,3.1431,Saint-Antoine-l'Ermite,4,Soissonais,Synopsis.php?id=MONTGOBE,Montgobert 
,,,,,,,,,,,,,,,,,,,,Marne,49.073,3.7946,Saint-Memmie,4,Marne,Synopsis.php?id=OEUILLY,Oeuilly 
,,,,40.0,23.0,,98.0,,15.0,60.0,,,,,,,,,,Paris,48.886,2.3420,Saint-Pierre-de-Montmartre,1,Parisis,Synopsis.php?id=PARIS-PM,Paris 
,,,,,,,,,,,,,,,,,,,,Oise,49.207,2.0518,La Trinité,4,Vexin,Synopsis.php?id=HENONVIL,Henonville 
,,,,,,,,,,,,,,,,,,,,Marne,49.210,3.6856,Notre-Dame d'Igny,4,Soissonais,Synopsis.php?id=ARCIS-IG,Arcis-le-Ponsart 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.435,1.7109,Saint-Martin,4,Perche,Synopsis.php?id=BEVILLE,Beville-le-Comte 
,,,,,30.0,,,,,20.0,,48.0,,,18.0,35.0,,,,Aisne,49.241,3.5585,Saint-Germain,2,Soissonais,Synopsis.php?id=MREUIL-D,Mareuil-en-Dole 
,,,,,,,,57.0,,27.0,,,,,,,,,,Aisne,49.237,2.9797,Saints-Pierre-et-Paul,2,Soissonais,Synopsis.php?id=VAUMOISE,Vaumoise 
,,,,,,,,,,,,,,,,,,,,Marne,49.044,4.0394,Saint-Hilaire,4,Châlonais,Synopsis.php?id=MREUIL-A,Mareuil-sur-Ay 
,,,,,,,,,,,,56.0,37.0,,43.0,30.0,54.0,20.0,,Oise,49.139,3.0789,Saint-Martin,2,Soissonais,Synopsis.php?id=MREUIL-O,Mareuil-sur-Ourcq 
,,,,,,,,,,32.0,,,,,,,,,,Aisne,49.109,3.2318,Saint-Remi,3,Soissonais,Synopsis.php?id=HAUTEVES,Hautevesnes 
,,,,,,,,,,,,,,,,,,,,Oise,49.416,2.9396,Notre-Dame-de-l'Assomption,4,Noyonnais,Synopsis.php?id=RETHONDE,Rethondes 
,,,,,,,,,,,,,,,,,,,,Sarthe,47.912,-0.097,Saint-Jouin,4,Outliers,Synopsis.php?id=PIRMIL,Pirmil 
,,,,,,,,32.0,,,,16.0,13.0,,25.0,,,,,Yvelines,48.992,2.0948,Saint-Maclou,3,Parisis,Synopsis.php?id=CONFLANS,Conflans-Sainte-Honorine 
,,,,,,,25.0,,42.0,57.0,,,,,,,,,,Marne,48.982,4.0812,Saint-Hélène,3,Châlonais,Synopsis.php?id=ISTRES,"Istres-et-Bury, Les "
,,,,,,,,,,,,,,,,,,,,Yonne,48.176,3.4702,Saints-Blaise-et-Maurice,2,Yonne,Synopsis.php?id=VAREILLE,Vareilles 
,,,,,,,,,,,,,,,,,,,,Loiret,48.272,2.3689,Saint-Michel,4,Gâtinais,Synopsis.php?id=COUDRAY,Coudray 
,,,,,,,,,,,,,,,,,,,,Aisne,49.165,3.2297,Notre-Dame,4,Soissonais,Synopsis.php?id=MACOGNY,Macogny 
,,,,,,,,,,,,,,,,,,,,Aisne,48.992,3.2678,Saint-Denis,4,Marne,Synopsis.php?id=VILLI-SD,Villiers-Saint-Denis 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.649,3.4070,Saint-Georges,4,Provinois,Synopsis.php?id=VILLI-SG,Villiers-Saint-Georges 
,,,,,,,,,,,,,,,,,,,,Marne,48.898,4.4341,Saint-Jean,4,Châlonais,Synopsis.php?id=CHEPY,Chepy 
,,,,,,8.0,,,,,,,,,,,,,,Essonne,48.436,2.1612,Saint-Basile,2,Parisis,Synopsis.php?id=ETMPES-B,Etampes 
,,,,,,35.0,,25.0,,10.0,,,,,,,19.0,,,Essonne,48.432,2.1537,Saint-Gilles,2,Parisis,Synopsis.php?id=ETMPES-G,Etampes 
,,,,,,,,,,,,,,,,,,,,Oise,49.220,2.6131,Notre-Dame,4,Senlisis,Synopsis.php?id=CHAMANT,Chamant 
,,,,50.0,20.0,40.0,80.0,80.0,,20.0,50.0,,84.0,,,,,,,Essonne,48.435,2.1642,Notre-Dame-du-Fort,1,Parisis,Synopsis.php?id=ETMPES-N,Etampes 
,,,,,,,,,,,,,,,,,,,,Oise,49.292,2.8805,Saint-Martin,4,Senlisis,Synopsis.php?id=GILOCOUR,Gilocourt 
,,,,,,,342.0,,70.0,,,,,,86.0,,,,,Essonne,48.426,2.1394,Saint-Martin,1,Parisis,Synopsis.php?id=ETMPES-M,Etampes 
,,,,,,,,,,,,18.0,,,30.0,,48.0,,,Yvelines,48.980,2.0592,Saint-Germain-de-Paris,2,Parisis,Synopsis.php?id=ANDRESY,Andresy 
,,,,,,,,,,,,29.0,,,60.0,,,,,Marne,48.712,3.4888,Saint-Antoine,2,Brie,Synopsis.php?id=COURGIVA,Courgivaux 
,,,,,,,,,100.0,,,134.0,150.0,150.0,45.0,,,,,Marne,48.950,3.7007,Saints-Pierre-et-Paul,1,Marne,Synopsis.php?id=ORBAIS,Orbais-lAbbaye 
,,,,,,,,,,,,,,,30.0,,,,,Oise,49.347,2.1949,Saint-Remi,2,Beauvaisis,Synopsis.php?id=PONCHON,Ponchon 
,,,,,,,,,,,,,43.0,16.0,,,,,,Eure-et-Loir,48.387,1.7342,Saint-Georges,2,Perche,Synopsis.php?id=SANTEU-G,Santeuil 
,,,,30.0,,,,,,,,,,,,,,,,Oise,49.249,2.4300,Saint-Leufroy,3,Therain,Synopsis.php?id=THIVERNY,Thiverny 
,,,,,,,,,,,,,,,,,,,,Essonne,48.402,2.4655,Notre-Dame-de-l'Assomption,4,Gâtinais,Synopsis.php?id=MILLY-F,Milly-la-Foret 
,,,,,,,,,,,,,,,,,,,,Val-de-Marne,48.751,2.3973,Saint-Germain,4,Parisis,Synopsis.php?id=ORLY,Orly 
,,,,,,,,,,,,,,,,,,,,Essonne,48.313,2.2560,Saint-Maurice,4,Gâtinais,Synopsis.php?id=BLANDY,Blandy 
,,,,,,,,,,,,,,,,,,,,Marne,48.856,3.8798,Saint-Vincent,4,Châlonais,Synopsis.php?id=TOULON-M,Toulon-la-Montagne 
,,,35.0,,35.0,,,,,34.0,25.0,30.0,70.0,,,,,,,Val-d'Oise,49.126,1.9520,Saints-Pierre-et-Paul,1,Vexin,Synopsis.php?id=SANTEU-P,Santeuil 
,,24.0,,,,,,,,,,,,,,,,,,Marne,48.945,4.0171,Saint-Nicolas,3,Châlonais,Synopsis.php?id=MESNIL-O,"Mesnil-sur-Oger, Le "
,,,,,,,,,,,,,,,,,,,,Oise,49.340,2.2994,Saint-Aignan,4,Therain,Synopsis.php?id=HONDAINV,Hondainville 
,,,,,,,,,,,,,,,,,,,,Marne,49.082,3.7989,Saint-Martin,4,Marne,Synopsis.php?id=REUIL,Reuil 
,,,,,,,,,,,,,,,,,,,,Marne,49.237,3.9572,Saint-Remi,4,Outliers,Synopsis.php?id=ORMES,Ormes 
,,,,,,,,,10.0,39.0,,,25.0,,,,,,,Aisne,49.192,3.4082,La Nativité,3,Soissonais,Synopsis.php?id=NANTEU-N,Nanteuil-Notre-Dame 
,,,,,,,,28.0,,26.0,,,,,,,,,,Oise,49.139,2.8122,Saint-Pierre,3,Senlisis,Synopsis.php?id=NANTEU-H,Nanteuil-le-Haudouin 
,,,,,,,,13.0,8.0,,,53.0,22.0,,,,,,,Seine-et-Marne,48.985,2.6947,Saint-Mesmes,2,Brie,Synopsis.php?id=S-MESMES,Saint-Mesmes 
,,,,,,,,,,,,,,,,,,,,Aisne,49.420,3.6858,Saint-Pierre,4,Soissonais,Synopsis.php?id=MOULINS,Moulins 
,,,,,,,,,,,,,,,,,,,,Marne,49.048,3.7123,Saint-Pierre,4,Marne,Synopsis.php?id=NESLE-R,Nesle-la-Repons 
,,,,,60.0,,,,,,,,,,,,,,,Aisne,49.381,3.3283,Notre-Dame,1,Soissonais,Synopsis.php?id=SOISS-ND,Soissons 
,,,,,,,,,,,,,,,,,,,,Oise,49.259,2.4772,Saint-Médard,4,Therain,Synopsis.php?id=CREIL,Creil 
,,,,,45.0,,,,,,,,,,,,,,,Seine-et-Marne,49.481,0.8738,Saint-Denis,1,Outliers,Synopsis.php?id=DUCLAIR,Duclair 
,,,,,,,36.0,36.0,,7.0,,,16.0,,,,,,,Seine-et-Marne,48.315,2.6909,Saint-Laurent,2,Gâtinais,Synopsis.php?id=GREZ-L,Grez-sur-Loing 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.855,1.8739,Saint-Martin,4,Meulanois,Synopsis.php?id=BEYNES,Beynes 
,30.0,152.0,,,,,,,,,110.0,10.0,24.0,,,,,,,Marne,49.268,3.6935,Saint-Julien,1,Soissonais,Synopsis.php?id=COURVILL,Courville 
,,,,,,25.0,,,30.0,,,,40.0,,,,,,,Val-d'Oise,49.086,1.8948,Notre-Dame-de-l'Assomption,2,Meulanois,Synopsis.php?id=THEMERIC,Themericourt 
,,,,,,,,,,,,,,,,,,,,Marne,48.838,3.6995,Saint-Memmie,4,Marne,Synopsis.php?id=CORFELIX,Corfelix 
,,,,,23.0,,,,,17.0,,,,64.0,60.0,33.0,,,,Yvelines,48.861,2.1142,Saint-Martin,3,Parisis,Synopsis.php?id=LOUVECIE,Louveciennes 
,,,,,,,,,,,,,,,,,,,,Aisne,49.425,3.6977,Saint-Remi,4,Soissonais,Synopsis.php?id=PAISSY,Paissy 
,,,,,88.0,,,,,,,,,,,,,,,Somme,49.965,1.9460,Saint-Denis,2,Outliers,Synopsis.php?id=AIRAINES,Airaines 
,,,,,,,,,,,,,,,,,,,,Oise,49.441,2.8501,Saint-Étienne,4,Noyonnais,Synopsis.php?id=CLAIROIX,Clairoix 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.276,1.4204,Saint-Denis,4,Perche,Synopsis.php?id=VITRAY-B,Vitray-en-Beauce 
,,,,,,,,,,,,,,,,,,,,Aisne,49.054,3.6015,Saint-Omer,4,Marne,Synopsis.php?id=COURTHIE,Courthiezy 
,,,,,,,,,45.0,,,,,52.0,,,,,,Essonne,48.630,2.2706,Saint-Merry,3,Parisis,Synopsis.php?id=LINAS,Linas 
,,,,,,,,,,,,,,,,,,,,Oise,49.199,2.0130,Saint-Martin,4,Vexin,Synopsis.php?id=NEUVILLE,Neuville-Bosc 
,,,,,,,,,,,,,,,,,,,,Aisne,49.401,3.2980,Saint-Jean-Baptiste,4,Soissonais,Synopsis.php?id=PASLY,Pasly 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.239,2.5218,Saint-Amand,4,Gâtinais,Synopsis.php?id=BURCY,Burcy 
,,,,,,,,,,30.0,60.0,25.0,20.0,25.0,,30.0,,,,Aisne,49.380,3.1844,Saint-Martin,1,Soissonais,Synopsis.php?id=AMBLENY,Ambleny 
,,,,,,,,,,12.0,,32.0,20.0,,,,,,,Oise,49.264,3.0027,Saint-Martin,3,Soissonais,Synopsis.php?id=VEZ,Vez 
,,,,,,,,,,,,,,,,,,,,Marne,48.678,3.4633,Saint-Bon,4,Provinois,Synopsis.php?id=S-BON,Saint-Bon 
,,,,,,,,,134.0,21.0,,,32.0,,,,,,,Aisne,49.307,3.6192,Saint-Pierre,2,Soissonais,Synopsis.php?id=BAZOCHES,Bazoches-sur-Vesles 
,,,,,,,,,,,,,,,,,,,,Aisne,49.390,3.4140,Saint-Marguérite,4,Soissonais,Synopsis.php?id=STE-MARG,Sainte-Marguerite 
,,,,,,,,,,70.0,18.0,,,,,,,,,Oise,49.299,2.3949,Saint-Martin,3,Therain,Synopsis.php?id=ROUSSELO,Rousseloy 
,,,,,,,,,,,,,,,,,,,,Oise,49.144,2.4684,Notre-Dame-de-l'Assomption,4,Senlisis,Synopsis.php?id=COYE-F,Coye-la-Foret 
,,,,,,,,,,,,,,,,,,,,Yonne,48.292,3.3675,Saint-Memmie,4,Yonne,Synopsis.php?id=FLEURIGN,Fleurigny 
,,,,,,,,,,,,,,,,,,,,Oise,49.486,3.0989,Saint-Sulpice,4,Soissonais,Synopsis.php?id=NAMPCEL,Nampcel 
,,,,,,,,,,,,,55.0,,,,,,,Oise,49.442,2.0799,Notre-Dame-du-Thil,3,Beauvaisis,Synopsis.php?id=BEAUV-ND,Beauvais 
,,,,,,,,,,,,,,85.0,13.0,,,,,Seine-et-Marne,48.762,3.3457,La Nativité,3,Brie,Synopsis.php?id=LESCHERO,Lescherolles 
,,,,,,,,,,,,,,,,,,,,Yvelines,48.724,1.9581,Notre-Dame-de-la-Roche,4,Parisis,Synopsis.php?id=LEVIS-N,Levis-Saint-Nom 
,,,,,145.0,30.0,40.0,,,60.0,,12.0,25.0,35.0,35.0,,35.0,,,Oise,49.428,2.0806,Saint-Étienne,1,Beauvaisis,Synopsis.php?id=BEAUV-E,Beauvais 
,,,,,,,,,,,,,,,,,,,,Marne,49.130,3.8231,Saint-Maurice,4,Marne,Synopsis.php?id=CUCHERY,Cuchery 
,,,,,,,,,,,,,,,,,,,,Oise,49.435,2.0875,Saint-Laurent,4,Beauvaisis,Synopsis.php?id=BEAUV-L,Beauvais 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.271,1.6273,Saint-Lubin,4,Perche,Synopsis.php?id=VOVES,Voves 
,,,,,,,,,,,,,,,,,,,,Essonne,48.731,2.2209,Saint-Pierre,4,Parisis,Synopsis.php?id=IGNY-F,Igny-la-Foret 
,,,,,,,,,,38.0,,,,,,42.0,29.0,,,Oise,49.275,2.3601,Saint-Martin,2,Therain,Synopsis.php?id=CIRES-M,Cires-les-Mello 
,,,,,,,,,,,,110.0,52.0,,,,,,,Aisne,49.525,3.1347,Saints-Pierre-et-Paul,3,Soissonais,Synopsis.php?id=CAMELIN,Camelin 
,,,,,,,,,,,,,,,,61.0,104.0,,,Paris,48.852,2.3457,Saint-Séverin,3,Parisis,Synopsis.php?id=PARIS-SV,Paris 
,,,,,,,,,,,,,,,,,,,,Oise,49.215,2.1672,Saint-Remi,4,Therain,Synopsis.php?id=ESCHES,Esches 
,,,,,,,,,,,,,207.0,228.0,187.0,,,,,Eure-et-Loir,48.069,1.3315,Saint-Valérien,2,Perche,Synopsis.php?id=CHTDN-V,Chateaudun 
,,,,,,,,,,39.0,,24.0,18.0,,,,,,,Seine-et-Marne,48.676,2.9379,Saint-Pierre,3,Brie,Synopsis.php?id=BERNAY-B,Bernay-en-Brie 
,,,,,,,,,,,,,,,,,,,,Val-d'Oise,49.125,2.3696,Saints-Pierre-et-Paul,4,Senlisis,Synopsis.php?id=VIARMES,Viarmes 
,,24.0,,,,81.0,12.0,290.0,,,,80.0,34.0,60.0,,24.0,,,,Eure-et-Loir,48.068,1.3252,Sainte-Madeleine,1,Perche,Synopsis.php?id=CHTDN-M,Chateaudun 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.076,1.3207,Saint-Jean-de-la-Chaîne,4,Perche,Synopsis.php?id=CHTDN-J,Chateaudun 
,,,,,,,,,,,,,,,,,,213.0,,Paris,48.855,2.3450,Sainte-Chapelle,1,Parisis,Synopsis.php?id=PARIS-SC,Paris 
,,,,,,,,,,,,,,,,,,48.0,,Marne,49.310,3.8415,Notre-Dame,2,Soissonais,Synopsis.php?id=PEVY,Pevy 
,,,,,,,,,,,128.0,158.0,,,56.0,,196.0,170.0,,Val-d'Oise,48.987,2.4474,Saints-Pierre-et-Paul,1,Parisis,Synopsis.php?id=GONESSE,Gonesse 
,,,,,,22.0,,30.0,,,,,,,,,,,,Oise,49.292,2.4623,Saint-Eloi,3,Therain,Synopsis.php?id=MONCHY-E,Monchy-Saint-Eloi 
,,,,,,8.0,,,,,,,10.0,15.0,48.0,,,,,Seine-et-Marne,48.582,3.1930,Sainte-Geneviève,1,Provinois,Synopsis.php?id=CUCHARMO,Cucharmoy 
,,,,,,,,,,,34.0,16.0,,,,,,,,Aisne,49.152,3.3880,Saint-Martin,3,Soissonais,Synopsis.php?id=ROCOURT,Rocourt-Saint-Martin 
,,,,,,,,,,,,,,,,,,,,Eure-et-Loir,48.385,1.5546,Notre-Dame,4,Perche,Synopsis.php?id=BERCHERE,Bercheres-les-Pierres 
,,,,,,,,,,,,,,,,,,,,Marne,49.210,3.7637,Saint-Nicolas,4,Soissonais,Synopsis.php?id=LHERY,Lhery 
,,,15.0,15.0,15.0,14.0,,,40.0,22.0,,,,,,,22.0,22.0,,Oise,49.314,2.4725,Saint-Denis,1,Therain,Synopsis.php?id=MOGNEVIL,Mogneville 
,,,,,,,,,,,,,,,,,,,,Seine-et-Marne,48.257,3.0236,Saint-Victor,4,Yonne,Synopsis.php?id=BLENNES,Blennes 
